product_id,cust_hit_time_ist,customer_id,session_id,product_brand,product_name,product_position,listing_position,nykaa_vertical,nykaa_platform,event_name,dn_tile_id,dn_page_section,date,_search_term
12047944,2025-08-18 04:39:03.468000,36486533.0,4647523b-c9c3-4787-9800-cfd99a1ffdba-1755471551930,Rare Rabbit,Divide Dusky Green Collared Neck Polo T-Shirt (M),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
9333789,2025-08-18 00:02:48.150375,38157864.0,469A9105-EC7D-4AE9-B3B0-3FCD1C59C429~1755454950.4564939,Twenty Dresses by Nykaa Fashion,Work Rust And White Floral Notched Collar Playsuit (Set of 2) (S),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,short jumpsuits for women under 700
18520687,2025-08-18 00:34:39.664151,18754176.0,491CFC32-AF5C-44D1-B556-7B8CFD57404B~1755457398.278321,Tikhi Imli,Red Silk Blend Heavy Sequence Work Co-Ord (Set of 2) (S),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
14466171,2025-08-18 02:24:31.464901,2947404.0,49A782DE-165F-45F7-AFC9-53F0FBE5FE14~1755461060.508259,Madame,Tweed Adorned Beige Shirt (L),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
8527986,2025-08-18 00:48:27.221487,1017123.0,4B621CA6-AC46-4D5E-B1EB-601F07C76207~1755458043.108832,Amante,Solid Padded Non-Wired Full Coverage Lace Bra - Purple (38D),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,amante padded bra
21120631,2025-08-18 02:37:48.792000,23726694.0,4a206523-53f0-4e2c-97c3-3f0ce7cc30f2-1755464817111,Guess,Blush Printed Devlon Camera Crossbody Bag,,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,guess sling bags
1126415,2025-08-18 02:10:43.896000,3614222.0,4ac7c8b7-a547-4fe2-97e2-23eb6db416d0-1755463040610,AAREIN,Black Self Design Casual Shrug (XL),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,shrugs for women
1126415,2025-08-18 02:16:13.200000,3614222.0,4ac7c8b7-a547-4fe2-97e2-23eb6db416d0-1755463040610,AAREIN,Black Self Design Casual Shrug (XL),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,shrugs for women
14999257,2025-08-18 04:10:25.290000,31877441.0,4ba923ba-2cab-46a4-aebf-6c5bb9c5426d-1755469751418,Strokes by Namrata Mehta,Hues of Blue Sling bag with Detachable Strap,,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,bags
12238603,2025-08-18 03:20:45.041000,17317810.0,4d9acbef-34c0-449d-b6c6-119bd1ec8948-1755466636856,GAYRAA,Red Cotton Floral Anarkali Pant with Dupatta (Set of 3) (L),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
19478904,2025-08-18 01:11:12.886000,49830369.0,51288059-3103-40ca-a0df-e5c13954685f-1755458358373,The Clothing Factory,Yellow Ombre Trouser (28),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
7316151,2025-08-18 00:07:19.386281,10290766.0,51F035E2-3143-406A-8591-32EBFA198CDA~1755455678.964252,U.S. POLO ASSN.,Boys Blue Button Down Solid Casual Shirt (4-5 Years),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
8641810,2025-08-18 00:58:23.497000,2993182.0,51a686cc-64cb-44e1-808f-4700832c2efa-1755458040332,Palmonas,Stones Bar Necklace for Womens Waterproof & Anti-Tarnish,,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,palmonas necklace
14665888,2025-08-18 00:02:52.796962,1809206.0,529771F7-2DBD-4D04-B6D0-B4256471BB02~1755455303.436825,ANVI Be Yourself,Womens Green Floral Print Short Puff Sleeve Crepe Dress (M),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
21111426,2025-08-18 03:38:13.016193,4131840.0,54192F35-8C11-4DCB-BF2C-11D9C52EAC8E~1755468094.311263,Victoria's Secret,Green Dream Angels Lace and Velvet Thong Panty (S),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
19390105,2025-08-18 00:22:35.351000,2144155.0,56275864-53a4-4a87-ae74-4cdb4c20bb3c-1755454531500,superdown,Calista Maxi Dress (L),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,superdown calista maxi
10133596,2025-08-18 00:02:24.710367,36002610.0,58CF486C-3D93-4451-B2A9-56496FEB813A~1755455316.496095,BeAbhika,Kundan Amore Earrings,,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
3075631,2025-08-18 00:29:21.530000,10838580.0,5eaba18f-d95e-4bb3-8637-a4e97923d4d5-1755457083336,Fida,Wedding Ethnic Gold Kundan Drop Earrings For Women(OSXXIPDJE15),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
20418071,2025-08-18 02:34:04.074555,283216.0,6113B9B0-2373-4E72-A933-D2F74329867F~1755464570.2985091,Levi's,Navy Blue Solid Loose Fit Jeans (30),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
19866461,2025-08-18 00:55:06.484629,47461114.0,6604B94E-CCF5-4C80-83EF-0EFB6937C3CB~1755455876.850092,PARTIQ,Solid Sleeveless Mini Dress (L),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
17644954,2025-08-18 00:35:57.851220,1941116.0,664F5AF1-1054-4EB1-AC33-C18B085C8026~1755456817.272032,Teejh,Kashibai Silver Oxidised Necklace Set,,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
17100406,2025-08-18 00:49:32.731000,49924870.0,66744f1c-a3c5-44b0-9772-5d7309dd83b9-1755457560674,Bralux,"Front Open Bra Non-Padded Non-Wired Bra Full Coverage, Nude (40C)",,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,front open with zip bra
13119901,2025-08-18 01:01:32.939000,10294542.0,6800f6f5-87df-4ea5-95b3-a266564d4b9d-1755457490409,Madame,Women Orange Shirt (L),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
20326709,2025-08-18 02:58:51.912000,31359886.0,68bc71c5-af9b-4d38-ba35-d04d4d1ce7d8-1755466025252,A plus by Ahalyaa,Womens Semi Sheer Co-Ord Perfect Summer Essentials (Set of 3) (6XL),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
16427130,2025-08-18 05:24:43.953000,2273186.0,694982da-be98-4f94-8217-66254e4c7747-1755473576068,Vastramyaa,Women Navy Blue Ikat Printed Kurta with Pant and Dupatta (Set of 3) (M),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
327896,2025-08-18 00:01:30.361209,32179748.0,6CB46F73-CE34-4510-B2D9-B3D3E48E1750~1755454626.9537082,Joker and Witch,Statement Gold Choker,,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,chocker
19810499,2025-08-18 01:04:35.014899,4934664.0,6CE8B0BD-C761-452A-84D8-88D9FD9FC6E5~1755458711.991424,Rare Rabbit,Len Navy Blue Typography Print Oversized Fit T-Shirt (L),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
9275059,2025-08-18 04:05:45.393000,32029143.0,6a5453ac-fcae-4efe-b764-b8882f6a2a5e-1755469649492,Silvermerc Designs,Women Silver Plated AD Pink Stone Studded Bangle Srtyle Bracelet,,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
21070432,2025-08-18 02:22:40.694000,30211359.0,6c343112-7e83-44f6-a109-9377a3d01ffd-1755463875137,Twenty Dresses by Nykaa Fashion,Black Round Neck Vest Top Straight Pants Co Ord Set (S),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,co ord set
14366924,2025-08-18 03:16:28.236000,16711032.0,70f688c0-d5eb-429d-a73e-948053bb945a-1755466459207,Twenty Dresses by Nykaa Fashion,Sky Blue Solid Straight Fit Linen Pants (30),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
16679028,2025-08-18 03:20:55.213000,30825233.0,7174da13-a97e-4eea-b5e1-4414b4c49447-1755467282732,U.S. POLO ASSN.,Contrast Collar Zip-Up Polo T-Shirt - Maroon (S),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
17812199,2025-08-18 00:59:42.826000,50090777.0,77a5ec94-1e97-4117-89e9-f538b8504911-1755458598545,Arrow,Textured Beige Full Sleeves Blazer (42),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,blazers
19598149,2025-08-18 02:59:46.208758,28355274.0,7CA9D6D9-242F-4B55-A7EF-77419C3F0F01~1755465114.6305041,Freehand,Women Floral Printed Dress (S),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
17984007,2025-08-18 01:31:39.444000,3583001.0,7adb4b6d-a935-4272-ba47-453d24b97742-1755458626064,Mochi,Women Casual Black Sling & Cross Bag,,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,sling & cross bags
19250194,2025-08-18 05:02:06.554000,25806741.0,7cc7b864-370a-49bf-b5e3-e2e7ababde5b-1755473221095,U.S. POLO ASSN.,Regular Fit Polo T-Shirt (XL),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
19024019,2025-08-18 02:00:25.793000,30464471.0,7eeed769-54d4-4433-b982-a1475f97f91f-1755461972557,Jewels Galaxy,Gold Plated Elegant Emerald Green Necklace Set,,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
17349946,2025-08-18 02:34:33.495000,643346.0,7f3a2bcf-0f45-45fc-add5-177082fb1b38-1755463871766,Nykd by Nykaa,Easy Breezy Slip On Bra NYB165 Plum (L),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
18974356,2025-08-18 00:34:43.816000,20558183.0,802a8e88-1b28-49f0-8c93-0cf4d51ba1df-1755456501164,Clovia,Cotton Solid Non-Padded Full Cup Wire Free T-Shirt Bra - Pink (34B),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,clovia bra for women
14490738,2025-08-18 00:12:18.693013,4224487.0,821480DF-6C4F-4736-9F3D-3C2C56EF73F7~1755452575.953192,Autumnlane,Tushki Candy Embroidered Cotton Kurta With Pant (Set of 2) (2XL),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
19315959,2025-08-18 00:28:31.642333,745570.0,84DEEFCA-EA0F-4A58-A9DD-BFD26E1B99A0~1755457020.568345,Mason Home,Channel Table Mats (Pack of 6),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
21408881,2025-08-18 01:00:35.583123,745570.0,84DEEFCA-EA0F-4A58-A9DD-BFD26E1B99A0~1755457020.568345,BODHI HOUSE,"Greenish Blue Reactive Glaze 20 Pieces Dinner Set, Microwave and Dishwasher Safe",,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
13884536,2025-08-18 00:00:01.968000,8409316.0,8525a4f8-8295-4967-bc98-85a5a060e6c1-1755455160807,Ahalyaa,Women Printed Ethnic Tunic with Palazzo (Set of 2) (S),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
20304178,2025-08-18 00:34:24.330000,12738501.0,8566cccb-d467-49f8-a0f2-1e13992e8dca-1755456796341,KOTTY,Women's Cameo Pink Printed T-shirt (S),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
20903169,2025-08-18 01:59:43.993000,44588409.0,865d74c0-0a1b-413f-86fc-0cfeff2c8ab0-1755462446255,PURVAJA,Women Solid Red Flared Mini Dress with Belt (Set of 2) (L),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,red flare dresses
17862852,2025-08-18 00:12:32.709015,33967737.0,871E0EEF-41EE-46C3-A83E-154F4FB810DB~1755456054.026335,VERO MODA,Beige Embroidered Print Mini Dress (XL),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
20679752,2025-08-18 05:13:39.141000,1236239.0,8753521b-3a62-4b23-a050-5dee6cddcaca-1755470211923,The Mom Store,Unisex White Printed Onesie (0-3 Months),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
15096248,2025-08-18 02:33:37.853000,1399787.0,88752e15-16ad-4112-8a99-a2a6df59e38f-1755464409986,The Decor Mart,"48""-88"" Ventilia Metal Finial Extendable Double Curtain Rod Gold 19Mm (Hardware Included)",,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,curtains
10313344,2025-08-18 02:41:29.389000,23088488.0,88a2ffd4-18f3-4635-be94-bb2e925be5ea-1755464924902,Ethnovog,Ready To Wear Pista Green Taffeta Gown (M),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,indo western party dresses for women
12395036,2025-08-18 04:09:30.371640,18983396.0,8ACFEED1-C2CC-4900-9178-3B1498D8FDAD~1755468780.054679,Lola and Mae,Pack of 3 C.O.A.T Cotton Solid Hipster Panty- Assortment 3 LMP1017 (S),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,lola and mae panty packs
9388776,2025-08-18 03:08:15.289967,3670561.0,8D4B1011-D75B-4DD2-B193-A1DE8F3BE8B1~1755466457.190577,Instafab Plus,Women Solid Stylish Skinny Fit New Trend Denim Jeans (42),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,denim plus size
2188505,2025-08-18 01:05:37.386616,1185190.0,8EB3887E-0EF5-4738-8663-4BA059081735~1755459223.4502,Nykd by Nykaa,Everyday Cotton M-Frame Bounce Control Non-Padded Non-Wired Bra NYB101 Black (40D),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,bra 40d
17910466,2025-08-18 02:17:36.635254,10068871.0,8FD43BF2-CBE4-46B4-81C4-08F5E57E7C9F~1755463375.3586578,Cider,Rib Striped Twist Crop Top (M),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,cider
5174891,2025-08-18 04:31:49.177000,28957264.0,8a9bc697-e809-4efa-8db9-86778576a328-1755470764872,Shaya by CaratLane A Pearl Of Love (6mm) Necklace in 925 Silver,,,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,pearl pendants
16864776,2025-08-18 03:59:39.940028,15412729.0,90C63313-6C92-4452-B4C8-CBD56EDFD5CE~1755469568.855149,Globus,Green Floral Kurta with Pant (Set of 2) (M),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,brocade traditinal brocade tradinationl women
5338304,2025-08-18 02:21:19.343000,31379945.0,90a06e53-0940-40d2-9c9a-de01c7195209-1755462601477,Silvermerc Designs,Gold Plated Green Beads Nose Stud,,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,naths and nose rings
5338308,2025-08-18 02:23:51.203000,31379945.0,90a06e53-0940-40d2-9c9a-de01c7195209-1755462601477,Silvermerc Designs,Peacock Goldplated Clip On Nosepin,,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,naths and nose rings
13612178,2025-08-18 01:35:52.655000,11286702.0,917acd40-1a37-4340-8db7-e2adf5517ce8-1755460787540,Indi Inside,Pink & Orange Anarkali Kurta with Pant and Dupatta (Set of 3) (M),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,anarkali sets for women
15772047,2025-08-18 02:41:39.477000,42466127.0,92e90394-5fff-4f27-85f5-e3321235c15e-1755465022123,The Souled Store,Official Fcb Love Of Football Men Rugby Polo T-Shirt (XS),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,football tshirt
16935195,2025-08-18 02:46:11.711263,30529090.0,93D331AE-27DD-4CEC-A2CE-EE41158B11F5~1755463199.497229,Powersutra,Burgundy Solid Strappy Fit & Flared Midi Dress (S),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
12822367,2025-08-18 00:15:51.782000,18747713.0,9546ee27-7e36-4c28-95bb-e0efc133a58f-1755456262552,Jockey,8009 Men Cotton Solid Boxer Brief - Black/Navy/Charcoal Mel (Pack of 3) (M),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
18068178,2025-08-18 00:57:39.523000,24976563.0,95ebc0dc-a7e2-4634-80d7-393427736250-1755457834725,Vastramyaa,Maroon Zari Embroidered Kurta with Pant and Dupatta (Set of 3) (3XL),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
12252611,2025-08-18 00:18:16.235184,557814.0,96DC1570-6BA6-4648-9173-449ADD6A721A~1755454171.715409,Anuvas,Women Beige Bloom Top (2XL),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,cotton tops for women
12487661,2025-08-18 00:49:02.242066,30713873.0,97CF174A-F43F-4A97-A599-31C0CF6EA100~1755456424.468003,RAREISM,Drap Full Sleeves Solid Top (XL),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
16220113,2025-08-18 00:45:49.598465,30713873.0,97CF174A-F43F-4A97-A599-31C0CF6EA100~1755456424.468003,RAREISM,Women Geometric Printed Dress with Belt (Set of 2) (XL),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
3843314,2025-08-18 00:03:43.522000,2549864.0,9b980414-7c3a-47cd-ad77-f7c333dc4996-1755455510051,Jockey,3912 Men Super Combed Cotton Rich Solid Half Sleeve Polo T-Shirt-Pacific Green (2XL),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,jockey tshirt for men
19307313,2025-08-18 00:37:36.139277,3073911.0,A3D196B7-A6E3-4173-B362-3DF69744D86D~1755457110.251565,Qurvii,Black Crepe With Polka Tie Top (XL),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
16890357,2025-08-18 01:36:19.474749,27497022.0,A7D2195C-1E5A-43BC-91EC-D5903068E816~1755460684.475514,Cider,Brown High Waist Pleated Wide Leg Pant (XXS),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,women trousers
15711305,2025-08-18 04:03:32.687677,3776324.0,A82BCB10-6091-4D9B-A688-0D515B609ACF~1755469790.423018,Twenty Dresses by Nykaa Fashion,Curve Fuchsia Pink Solid V Neck Belted Maxi Gown (Set of 2) (2XL),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
17561632,2025-08-18 01:29:30.429376,20245490.0,A9A1A409-77BD-4D8B-89DE-E60B8A08785F~1755460410.0589252,Free Authority,Barbie Printed Oversized Fit Sweatshirt for Women (L),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,women pink sweartshirt
19878312,2025-08-18 01:41:21.609464,20663178.0,B15B5F45-AEFC-4421-9C98-14A3529DB4C3~1755461327.567268,W,Light Pink Floral Printed A-line Pure Cotton Kurta and Leggings (Set of 2) (L),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,pure cotton kurta set for women
21424322,2025-08-18 01:41:55.867872,22561143.0,B37A89F0-1278-4194-BE6A-CC58BC9EE803~1755461066.820976,Ethnovog,Navy Blue Net Embroidered Stitched Blouse (XL),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,blouse
18130360,2025-08-18 01:21:25.346449,81357.0,B5687CDB-FF88-4B9A-943F-0C6412B189BC~1755454714.158067,Choko,Floral Beaded Hair Clip for Girls - Golden Delight,,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,golden hair accessory
8952985,2025-08-18 02:46:48.791513,37142643.0,B8915F3E-3C1D-49AF-A677-63C4F89FB6D9~1755464412.7968988,Styli,Melange Tonal Contour Stitch Detail Thumbhole Detail Zip Jacket (2XL),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,jackets for women
8460222,2025-08-18 01:46:23.568313,29650862.0,BE7F9266-4801-46B4-9055-5AD3B233A7C4~1755461339.955632,NA-KD,Ring Detail Singlet-Black (L),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
18107754,2025-08-18 01:29:05.733285,9108992.0,BF5B5AE1-4948-4379-8E86-02F306CAB239~1755460564.990447,Rock Paper Scissors,Black Solid Bootcut Gym Tights (L),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,gym wear for women
17910669,2025-08-18 04:38:50.801689,38494889.0,C2B88411-22BA-4D24-BEC5-C07E0C6DD479~1755469586.616352,Cider,Solid Criss Cross Halter Ruched Crop Top (M),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,top cider
18702878,2025-08-18 00:20:40.417334,4211331.0,C5196B52-2399-478D-9666-842A8C61213A~1755456616.580178,Cider,Linen Cotton Solid Pocket Ruched Wide Leg Jumpsuit (S),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
18313766,2025-08-18 02:09:34.226362,2980716.0,C6A919FF-F1D5-49DC-92E2-2322CEFBA144~1755462552.915703,THE PONY & PEONY CO.,COCO Navy Blue Mini Dress (2-3 Years),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
16987269,2025-08-18 03:37:58.015897,28276146.0,C9BD2902-2D58-417B-A84A-3C55433949F0~1755467311.558776,Kazo,Black Jemma Printed Top (XL),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,kazo tops women
4779639,2025-08-18 01:05:59.778946,2606065.0,CA3F89D6-67C8-41E1-A2B3-79FD7B3964F0~1755458968.6199532,Label Shaurya Sanadhya,Hot Pink A-Line Fit & Flare Short Dress with Back Bow Tie (M),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,dresses women
18861906,2025-08-18 02:22:07.064997,11323157.0,CAAD69B0-8CDF-4E65-8684-634E3B06EBB3~1755461041.251785,Guess,Sand Beige Printed Izzy Convertible Sling Bag,,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
21387540,2025-08-18 00:02:03.822094,985106.0,CB00F1D2-F59A-4F3B-BC8F-95BBC69A0BFB~1755455030.632551,Marks & Spencer,White Amelia Lace Wired Minimiser Bra (34C),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
5523404,2025-08-18 03:02:51.280413,30343335.0,CC51907A-6EBC-4654-BFB9-FE1A29B81690~1755466094.169553,Dixcy Scott,Mens Ribbed Vest Body Fit Solid Innerwear (Pack Of 2) (M),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,ribbed vest men black
5523404,2025-08-18 03:06:20.971535,30343335.0,CC51907A-6EBC-4654-BFB9-FE1A29B81690~1755466094.169553,Dixcy Scott,Mens Ribbed Vest Body Fit Solid Innerwear (Pack Of 2) (M),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,ribbed vest men
17204329,2025-08-18 01:52:16.872202,34486436.0,D160138E-1863-4C01-B91A-E14FE171D745~1755460584.882421,Rain & Rainbow,Women Green and Off White Floral Printed Pure Cotton Short Kurti (S),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,short kurtas for women
5664626,2025-08-18 01:00:39.246528,6736004.0,D1CA9E66-B43D-44FA-B879-50CB14EC8C19~1755458888.01502,Wonderchef,"Nutri-Cup Portable Blender With USB Charging 300ml, Blue",,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
17317293,2025-08-18 01:30:29.942463,3477759.0,D6248023-0FA5-4DA0-8EBF-6ED7D03631EE~1755460456.165822,Scakhi,Mauve-Ivory Shimmer Organza Dori-Gota Work Sharara Set (Set of 3) (2XL),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
21600721,2025-08-18 04:16:43.466110,715940.0,D7F70A9C-E58C-44FD-9E8A-900B8CB73878~1755469474.310014,JC Home,Pink Polycotton Fitted Bedsheet with 2 Pillow Covers (Super King),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,kids bedsheet king fitted
20263363,2025-08-18 00:41:11.784705,642449.0,DA930B84-C2F0-46BA-B318-189E0756EED0~1755456697.7153602,theRebelinme,Women Black Square Neck Top (3XL),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
11832039,2025-08-18 01:47:44.636452,8203261.0,DC9F8411-8E54-4401-A1CB-B3A961C88122~1755461610.518498,Cider,Solid Satin Ruched Split Midi Cami Dress (M),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,green dresses for women
16598587,2025-08-18 01:55:26.835967,28960686.0,E0EA859D-CFF7-413C-BCA0-48EB34E8CC76~1755462292.480227,98 Degree North,Black Women Cotton Crop Top (M),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
20316528,2025-08-18 00:16:29.768636,12784609.0,E4E80C93-9F66-42FC-BB79-9CFB1CDB0E63~1755456257.794069,Lemon & Pepper,Tan Casual Flats (EURO 39),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
13435971,2025-08-18 00:36:20.737586,28078203.0,E96C90CF-4DFB-4D89-A642-4501F857E8C9~1755457561.3339748,ERIDANI,Orla Gold Heels (UK 5),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,stiletto heels
12703793,2025-08-18 02:48:26.689318,32987358.0,EAFB1B50-FBE9-4A6C-8738-B8569B3A9306~1755463895.925733,SALWAR STUDIO,Red Mulberry Silk Readymade Blouse (34),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,red blouse
19995470,2025-08-18 03:38:50.817663,42728396.0,EBEDDF39-7A42-44D2-B08C-D283B6A0668D~1755468414.418092,Shoetopia,Classy Tan Flats for Women (EURO 37),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,flats for women
12348316,2025-08-18 01:16:25.640602,25600546.0,F23DCB80-2635-41F4-B7F1-D6517DE3D6C6~1755459566.342814,eCraftIndia,"Multi-Color 3 Peacock, Flower, Beads, Pearls Designer Rakhis & Roli Chawal Pack",,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,set of 3 rakhi
15984511,2025-08-18 01:10:36.375440,25600546.0,F23DCB80-2635-41F4-B7F1-D6517DE3D6C6~1755459566.342814,Azai by Nykaa Fashion,Blue Hamsa Evil Eye Zircon Studded Rakhi,,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,rakhi
20916736,2025-08-18 05:23:04.908572,1096769.0,F2CB1B7D-6098-4C08-931F-8389802A0BF6~1755474527.4003549,Forever New,Luca Dropped Waist Maxi Dress (XXL),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
6840992,2025-08-18 00:13:25.893946,10485236.0,F2FCC6D2-0644-4397-9179-744803820B39~1755456149.878913,Style Quotient,Women Self design black cotton lace regular smart casual shrug (L),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,shrugs for women
16467137,2025-08-18 02:26:42.319157,50091485.0,F882A467-82BE-4F45-908F-D04978FDB616~1755464006.9853048,AAREIN,Women Pink Floral Printed A-Line Dress (S),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
18820995,2025-08-18 02:15:31.110715,2983304.0,FD331C40-706B-46C1-A26F-452905BC2919~1755462495.257811,Sage By Mala,Lily Charm White Blazer with Top and Skirt (Set of 3) (M),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
20471826,2025-08-18 00:50:07.800580,36088616.0,FDBEB576-B463-466A-A3F0-FF4CBA88E2C3~1755457456.917481,trueBrowns,Women Brown Embroidered Midi Dress (2XL),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,oversized
18291047,2025-08-18 02:13:04.167000,8951821.0,a74c06db-908b-4d34-8df1-845b8fae678f-1755462823350,Twenty Dresses by Nykaa Fashion,Cream Sweetheart Neck Puff Sleeves Fit and Flare Mini Dress (XL),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
19592296,2025-08-18 00:18:31.789000,18252139.0,b0e48e91-e468-4e2a-8f33-ca29b126e6cf-1755455735389,Varanga,Black Halter Neck Straight Kurta (S),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
20310093,2025-08-18 00:16:36.238000,7418714.0,b50c5b75-ead5-4fb6-beea-1e2cac8b9f2f-1755456006722,Oroh,Navy Blue Hastings Kitten Heels (EURO 38),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
17251067,2025-08-18 00:40:40.027000,49544030.0,b5ab7903-08ec-4f55-8dd0-f572843b59a1-1755456334080,Cider,Jersey Off-Shoulder Solid Twist Mini Dress Curve & Plus (3XL),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,cider curve
19454318,2025-08-18 00:30:17.369000,45461206.0,bba7ba93-ad8e-48a4-91f2-53eeff6f34d1-1755456816088,JATRIQQ,Onion Pink Pure Soft Georgette Anarkali Kurta with Pant and Dupatta (Set of 3) (XS),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,anarkali sets for women
